date,permno,tic,conm,PRC,atq,dlcq,dlttq,SHROUT,market_cap,total_debt,leverage,log_return,equity_volatility,rf,merton_pd,pd_valid
2008-03-19,86868,GS,GOLDMAN SACHS GROUP INC,166.49001,1189006000000.0,519230000000.0,194719000000.0,395907.0,65914560389.07001,616589500000.0,0.6004587024792137,-0.0532164243508127,0.4053616885071745,3.38,,False
2008-03-20,86868,GS,GOLDMAN SACHS GROUP INC,179.63,1189006000000.0,519230000000.0,194719000000.0,395907.0,71116774410.0,616589500000.0,0.6004587024792137,0.0759638721603176,0.4111524826184557,3.34,,False
2008-03-24,86868,GS,GOLDMAN SACHS GROUP INC,178.88,1189006000000.0,519230000000.0,194719000000.0,395907.0,70819844160.0,616589500000.0,0.6004587024792137,-0.0041839898140099,0.4111529232933993,3.56,,False
2008-03-25,86868,GS,GOLDMAN SACHS GROUP INC,179.63,1189006000000.0,519230000000.0,194719000000.0,395907.0,71116774410.0,616589500000.0,0.6004587024792137,0.0041839898140099,0.4110774923477634,3.51,,False
2008-03-26,86868,GS,GOLDMAN SACHS GROUP INC,175.48,1189006000000.0,519230000000.0,194719000000.0,395907.0,69473760360.0,616589500000.0,0.6004587024792137,-0.0233741034827311,0.4117048104061602,3.51,,False
2008-10-10,86868,GS,GOLDMAN SACHS GROUP INC,88.8,1081773000000.0,393226000000.0,197260000000.0,395092.0,35084169600.0,491856000000.0,0.5458501922307175,-0.1321932228998845,0.5863041510547349,3.89,,False
2008-10-15,86868,GS,GOLDMAN SACHS GROUP INC,113.15,1081773000000.0,393226000000.0,197260000000.0,395092.0,44704659800.00001,491856000000.0,0.5458501922307175,-0.0826566444924427,0.6415569107665533,4.04,,False
2008-10-16,86868,GS,GOLDMAN SACHS GROUP INC,112.4,1081773000000.0,393226000000.0,197260000000.0,395092.0,44408340800.00001,491856000000.0,0.5458501922307175,-0.0066504346199557,0.6413904177237431,3.99,,False
2008-10-24,86868,GS,GOLDMAN SACHS GROUP INC,100.4,1081773000000.0,393226000000.0,197260000000.0,395092.0,39667236800.00001,491856000000.0,0.5458501922307175,-0.0783250212196761,0.6515276442951927,3.76,,False
2008-11-07,86868,GS,GOLDMAN SACHS GROUP INC,77.78,1081773000000.0,393226000000.0,197260000000.0,395442.0,30757478760.0,491856000000.0,0.5458501922307175,-0.0371020473177523,0.6667154415804707,3.83,,False
2008-11-10,86868,GS,GOLDMAN SACHS GROUP INC,71.21,1081773000000.0,393226000000.0,197260000000.0,395442.0,28159424820.0,491856000000.0,0.5458501922307175,-0.0882510707335679,0.6719365707009292,3.82,,False
2008-11-11,86868,GS,GOLDMAN SACHS GROUP INC,74.68,1081773000000.0,393226000000.0,197260000000.0,395442.0,29531608560.000004,491856000000.0,0.5458501922307175,0.0475790606794885,0.6736390878458283,3.82,,False
2008-12-31,86868,GS,GOLDMAN SACHS GROUP INC,84.39,884547000000.0,312738000000.0,185678000000.0,442142.0,37312363380.0,405577000000.0,0.5634703413159504,0.0279982241558351,0.7800896563784936,2.25,,False
2009-01-02,86868,GS,GOLDMAN SACHS GROUP INC,86.76,884547000000.0,312738000000.0,185678000000.0,442142.0,38360239920.0,405577000000.0,0.5634703413159504,0.0276967747887984,0.7806523730033211,2.46,,False
2009-01-05,86868,GS,GOLDMAN SACHS GROUP INC,88.78,884547000000.0,312738000000.0,185678000000.0,442142.0,39253366760.0,405577000000.0,0.5634703413159504,0.0230157134472154,0.7808160464881411,2.49,,False
2009-01-06,86868,GS,GOLDMAN SACHS GROUP INC,88.71,884547000000.0,312738000000.0,185678000000.0,442142.0,39222416820.0,405577000000.0,0.5634703413159504,-0.0007887768733937,0.780474101618821,2.51,,False
2009-01-07,86868,GS,GOLDMAN SACHS GROUP INC,84.5,884547000000.0,312738000000.0,185678000000.0,442142.0,37360999000.0,405577000000.0,0.5634703413159504,-0.0486210881693672,0.7814302480815729,2.52,,False
2009-01-08,86868,GS,GOLDMAN SACHS GROUP INC,85.41,884547000000.0,312738000000.0,185678000000.0,442142.0,37763348220.0,405577000000.0,0.5634703413159504,0.0107116555949275,0.7814099583512841,2.47,,False
2009-01-09,86868,GS,GOLDMAN SACHS GROUP INC,83.92,884547000000.0,312738000000.0,185678000000.0,442142.0,37104556640.0,405577000000.0,0.5634703413159504,-0.017599225870014,0.7809687911826049,2.43,,False
2009-02-06,86868,GS,GOLDMAN SACHS GROUP INC,96.57,884547000000.0,312738000000.0,185678000000.0,461784.0,44594480879.99999,405577000000.0,0.5634703413159504,0.0392828461801117,0.8413266687117379,3.05,,False
2009-02-09,86868,GS,GOLDMAN SACHS GROUP INC,97.89,884547000000.0,312738000000.0,185678000000.0,461784.0,45204035760.0,405577000000.0,0.5634703413159504,0.0135762652945126,0.8413432658986452,3.07,,False
2009-03-23,86868,GS,GOLDMAN SACHS GROUP INC,111.93,884547000000.0,312738000000.0,185678000000.0,461784.0,51687483120.00001,405577000000.0,0.5634703413159504,0.1398691579858544,0.8873911225658909,2.68,,False
2009-03-25,86868,GS,GOLDMAN SACHS GROUP INC,112.95,884547000000.0,312738000000.0,185678000000.0,461784.0,52158502800.00001,405577000000.0,0.5634703413159504,0.0210251538257778,0.8874607466224024,2.81,,False
2009-03-26,86868,GS,GOLDMAN SACHS GROUP INC,111.99,884547000000.0,312738000000.0,185678000000.0,461784.0,51715190160.0,405577000000.0,0.5634703413159504,-0.0085356613194101,0.8865337768497028,2.76,,False
2009-04-13,86868,GS,GOLDMAN SACHS GROUP INC,130.14999,925290000000.0,350155000000.0,203384000000.0,462148.0,60148557578.52,451847000000.0,0.5982329864150698,0.0457482336413035,0.8960732595543525,2.88,,False
2009-04-30,86868,GS,GOLDMAN SACHS GROUP INC,128.5,925290000000.0,350155000000.0,203384000000.0,502926.0,64625991000.0,451847000000.0,0.5982329864150698,0.0103254984960126,0.9062095617528174,3.16,,False
2009-05-01,86868,GS,GOLDMAN SACHS GROUP INC,127.08,925290000000.0,350155000000.0,203384000000.0,502926.0,63911836080.0,451847000000.0,0.5982329864150698,-0.0111120949339591,0.9053259530200312,3.21,,False
2009-05-04,86868,GS,GOLDMAN SACHS GROUP INC,134.16,925290000000.0,350155000000.0,203384000000.0,502926.0,67472552160.0,451847000000.0,0.5982329864150698,0.0542163081136379,0.907023429920504,3.19,,False
2009-05-05,86868,GS,GOLDMAN SACHS GROUP INC,135.2,925290000000.0,350155000000.0,203384000000.0,502926.0,67995595199.99999,451847000000.0,0.5982329864150698,0.0077220460939103,0.9069575916428224,3.2,,False
2009-05-06,86868,GS,GOLDMAN SACHS GROUP INC,139.22,925290000000.0,350155000000.0,203384000000.0,502926.0,70017357720.0,451847000000.0,0.5982329864150698,0.0293002521316566,0.9074720470824708,3.18,,False
2009-05-07,86868,GS,GOLDMAN SACHS GROUP INC,133.73,925290000000.0,350155000000.0,203384000000.0,502926.0,67256293979.99999,451847000000.0,0.5982329864150698,-0.0402325738558152,0.907458985590532,3.29,,False
2009-05-08,86868,GS,GOLDMAN SACHS GROUP INC,139.59,925290000000.0,350155000000.0,203384000000.0,502926.0,70203440340.0,451847000000.0,0.5982329864150698,0.0428867126399617,0.9084873977698564,3.29,,False
2009-05-13,86868,GS,GOLDMAN SACHS GROUP INC,129.25999,925290000000.0,350155000000.0,203384000000.0,502926.0,65008209730.74,451847000000.0,0.5982329864150698,-0.0464814105234398,0.909679944963432,3.11,,False
2009-05-14,86868,GS,GOLDMAN SACHS GROUP INC,133.60001,925290000000.0,350155000000.0,203384000000.0,502926.0,67190918629.26,451847000000.0,0.5982329864150698,0.0330245334815491,0.9103361422460546,3.1,,False
2009-05-15,86868,GS,GOLDMAN SACHS GROUP INC,134.39999,925290000000.0,350155000000.0,203384000000.0,502926.0,67593249370.74,451847000000.0,0.5982329864150698,0.0059700177314424,0.910341843678582,3.14,,False
2009-05-18,86868,GS,GOLDMAN SACHS GROUP INC,143.14999,925290000000.0,350155000000.0,203384000000.0,502926.0,71993851870.73999,451847000000.0,0.5982329864150698,0.0630726080030435,0.912592746251214,3.22,,False
2009-05-19,86868,GS,GOLDMAN SACHS GROUP INC,141.14999,925290000000.0,350155000000.0,203384000000.0,502926.0,70987999870.73999,451847000000.0,0.5982329864150698,-0.0140698778344492,0.912582762702102,3.25,,False
2009-05-21,86868,GS,GOLDMAN SACHS GROUP INC,137.16,925290000000.0,350155000000.0,203384000000.0,502926.0,68981330160.0,451847000000.0,0.5982329864150698,0.0052631700442746,0.9129242218746506,3.35,,False
2009-05-22,86868,GS,GOLDMAN SACHS GROUP INC,136.35001,925290000000.0,350155000000.0,203384000000.0,502926.0,68573965129.26,451847000000.0,0.5982329864150698,-0.0059229449624573,0.9129116919359064,3.45,,False
2009-05-26,86868,GS,GOLDMAN SACHS GROUP INC,142.05,925290000000.0,350155000000.0,203384000000.0,502926.0,71440638300.00002,451847000000.0,0.5982329864150698,0.0409539256679348,0.9135268674445916,3.5,,False
2009-05-27,86868,GS,GOLDMAN SACHS GROUP INC,140.00999,925290000000.0,350155000000.0,203384000000.0,502926.0,70414664230.73999,451847000000.0,0.5982329864150698,-0.0144653310938354,0.9135922349123676,3.71,,False
2009-05-28,86868,GS,GOLDMAN SACHS GROUP INC,144.64999,925290000000.0,350155000000.0,203384000000.0,502926.0,72748240870.73999,451847000000.0,0.5982329864150698,0.0326031850833916,0.914185412330832,3.67,,False
2009-06-01,86868,GS,GOLDMAN SACHS GROUP INC,144.33,925290000000.0,350155000000.0,203384000000.0,503421.0,72658752930.0,451847000000.0,0.5982329864150698,-0.0016615441115205,0.9141416211152776,3.71,,False
2009-06-02,86868,GS,GOLDMAN SACHS GROUP INC,143.13,925290000000.0,350155000000.0,203384000000.0,503421.0,72054647730.0,451847000000.0,0.5982329864150698,-0.0083490361833468,0.9138933034209342,3.65,,False
2009-06-03,86868,GS,GOLDMAN SACHS GROUP INC,142.14999,925290000000.0,350155000000.0,203384000000.0,503421.0,71561290115.79,451847000000.0,0.5982329864150698,-0.0068705404473426,0.9138640774439934,3.56,,False
2009-06-10,86868,GS,GOLDMAN SACHS GROUP INC,146.67999,925290000000.0,350155000000.0,203384000000.0,503421.0,73841787245.79001,451847000000.0,0.5982329864150698,-0.0177714065110699,0.9138398146024244,3.98,,False
2009-06-11,86868,GS,GOLDMAN SACHS GROUP INC,145.14999,925290000000.0,350155000000.0,203384000000.0,503421.0,73071553115.79,451847000000.0,0.5982329864150698,-0.0104856534511133,0.9134420488584468,3.88,,False
2009-06-12,86868,GS,GOLDMAN SACHS GROUP INC,145.64,925290000000.0,350155000000.0,203384000000.0,503421.0,73318234440.0,451847000000.0,0.5982329864150698,0.0033702017308433,0.9130517622302012,3.81,,False
2009-06-15,86868,GS,GOLDMAN SACHS GROUP INC,143.00999,925290000000.0,350155000000.0,203384000000.0,503421.0,71994232175.79,451847000000.0,0.5982329864150698,-0.0182233353475711,0.9107033972835932,3.76,,False
2009-06-16,86868,GS,GOLDMAN SACHS GROUP INC,144.16,925290000000.0,350155000000.0,203384000000.0,503421.0,72573171360.0,451847000000.0,0.5982329864150698,0.0080093059003664,0.910480572120044,3.67,,False
2009-06-17,86868,GS,GOLDMAN SACHS GROUP INC,139.73,925290000000.0,350155000000.0,203384000000.0,503421.0,70343016330.0,451847000000.0,0.5982329864150698,-0.0312118047676713,0.910881581821964,3.68,,False
2009-06-18,86868,GS,GOLDMAN SACHS GROUP INC,143.09,925290000000.0,350155000000.0,203384000000.0,503421.0,72034510890.0,451847000000.0,0.5982329864150698,0.0237618138262872,0.91101222438361,3.86,,False
2009-06-19,86868,GS,GOLDMAN SACHS GROUP INC,143.13,925290000000.0,350155000000.0,203384000000.0,503421.0,72054647730.0,451847000000.0,0.5982329864150698,0.0002795052774816,0.9107082495239622,3.79,,False
2009-06-22,86868,GS,GOLDMAN SACHS GROUP INC,137.00999,925290000000.0,350155000000.0,203384000000.0,503421.0,68973706175.79,451847000000.0,0.5982329864150698,-0.0436994653184839,0.9115675567839,3.72,,False
2009-06-23,86868,GS,GOLDMAN SACHS GROUP INC,141.19,925290000000.0,350155000000.0,203384000000.0,503421.0,71078010990.0,451847000000.0,0.5982329864150698,0.0300526581437923,0.9116824575254988,3.65,,False
2009-06-24,86868,GS,GOLDMAN SACHS GROUP INC,142.64999,925290000000.0,350155000000.0,203384000000.0,503421.0,71813000615.79,451847000000.0,0.5982329864150698,0.0102875065364255,0.911537118737245,3.72,,False
2009-06-29,86868,GS,GOLDMAN SACHS GROUP INC,149.36,925290000000.0,350155000000.0,203384000000.0,503421.0,75190960560.0,451847000000.0,0.5982329864150698,0.017697117799877,0.910982567643121,3.51,,False
2009-07-02,86868,GS,GOLDMAN SACHS GROUP INC,143.49001,889544000000.0,331509000000.0,205482000000.0,503421.0,72235884324.21,434250000000.0,0.603669970231939,-0.0263417434047277,0.9111890379169636,3.51,,False
2009-07-08,86868,GS,GOLDMAN SACHS GROUP INC,138.55,889544000000.0,331509000000.0,205482000000.0,503421.0,69748979550.00002,434250000000.0,0.603669970231939,-0.0283913206089888,0.9102861582060302,3.33,,False
