gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,dlcq,dlttq,lseq,exchg,costat
012142,2015-02-28,2014,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2015Q1,2014Q3,98816.0000,1999.0000,30258.0000,98816.0000,11,A
012142,2015-05-31,2014,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2015Q2,2014Q4,110903.0000,1999.0000,39959.0000,110903.0000,11,A
012142,2015-08-31,2015,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2015Q3,2015Q1,109706.0000,2000.0000,40050.0000,109706.0000,11,A
012142,2015-11-30,2015,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2015Q4,2015Q2,106483.0000,2000.0000,39940.0000,106483.0000,11,A
012142,2016-02-29,2015,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2016Q1,2015Q3,104894.0000,0.0000,40106.0000,104894.0000,11,A
012142,2016-05-31,2015,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2016Q2,2015Q4,112180.0000,3750.0000,40105.0000,112180.0000,11,A
012142,2016-08-31,2016,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2016Q3,2016Q1,123223.0000,999.0000,53057.0000,123223.0000,11,A
012142,2016-11-30,2016,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2016Q4,2016Q2,123600.0000,3838.0000,50489.0000,123600.0000,11,A
012142,2017-02-28,2016,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2017Q1,2016Q3,125382.0000,3498.0000,50469.0000,125382.0000,11,A
012142,2017-05-31,2016,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2017Q2,2016Q4,134991.0000,9797.0000,48112.0000,134991.0000,11,A
012142,2017-08-31,2017,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2017Q3,2017Q1,133597.0000,4998.0000,48293.0000,133597.0000,11,A
012142,2017-11-30,2017,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2017Q4,2017Q2,138762.0000,2499.0000,58170.0000,138762.0000,11,A
012142,2018-02-28,2017,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2018Q1,2017Q3,138201.0000,4491.0000,56224.0000,138201.0000,11,A
012142,2018-05-31,2017,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2018Q2,2017Q4,137264.0000,4491.0000,56128.0000,137264.0000,11,A
012142,2018-08-31,2018,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2018Q3,2018Q1,128358.0000,3743.0000,54386.0000,128358.0000,11,A
012142,2018-11-30,2018,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2018Q4,2018Q2,118318.0000,6477.0000,51561.0000,118318.0000,11,A
012142,2019-02-28,2018,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q1,2018Q3,109438.0000,4487.0000,51672.0000,109438.0000,11,A
012142,2019-05-31,2018,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q2,2018Q4,108709.0000,4494.0000,51673.0000,108709.0000,11,A
012142,2019-08-31,2019,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q3,2019Q1,106229.0000,4335.0000,52192.0000,106229.0000,11,A
012142,2019-11-30,2019,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q4,2019Q2,98443.0000,1583.0000,52070.0000,98443.0000,11,A
012142,2020-02-29,2019,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q1,2019Q3,96704.0000,2925.0000,50620.0000,96704.0000,11,A
012142,2020-05-31,2019,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q2,2019Q4,115438.0000,2946.0000,70749.0000,115438.0000,11,A
012142,2020-08-31,2020,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q3,2020Q1,113546.0000,2997.0000,67769.0000,113546.0000,11,A
012142,2020-11-30,2020,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q4,2020Q2,110014.0000,7251.0000,63531.0000,110014.0000,11,A
012142,2021-02-28,2020,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q1,2020Q3,118109.0000,5758.0000,63541.0000,118109.0000,11,A
012142,2021-05-31,2020,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q2,2020Q4,131107.0000,8914.0000,78113.0000,131107.0000,11,A
012142,2021-08-31,2021,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q3,2021Q1,122924.0000,6748.0000,75970.0000,122924.0000,11,A
012142,2021-11-30,2021,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q4,2021Q2,106897.0000,4998.0000,73433.0000,106897.0000,11,A
012142,2022-02-28,2021,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2022Q1,2021Q3,108644.0000,6248.0000,72165.0000,108644.0000,11,A
012142,2022-05-31,2021,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2022Q2,2021Q4,109297.0000,4476.0000,75041.0000,109297.0000,11,A
012142,2022-08-31,2022,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2022Q3,2022Q1,130309.0000,16097.0000,75480.0000,130309.0000,11,A
012142,2022-11-30,2022,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2022Q4,2022Q2,128469.0000,9746.0000,81173.0000,128469.0000,11,A
012142,2023-02-28,2022,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2023Q1,2022Q3,131620.0000,5415.0000,86396.0000,131620.0000,11,A
012142,2023-05-31,2022,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2023Q2,2022Q4,134384.0000,4926.0000,90404.0000,134384.0000,11,A
012142,2023-08-31,2023,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2023Q3,2023Q1,136662.0000,4499.0000,84442.0000,136662.0000,11,A
012142,2023-11-30,2023,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2023Q4,2023Q2,134324.0000,6321.0000,82468.0000,134324.0000,11,A
012142,2024-02-29,2023,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2024Q1,2023Q3,137082.0000,5510.0000,82470.0000,137082.0000,11,A
012142,2024-05-31,2023,4,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2024Q2,2023Q4,140976.0000,11905.0000,82564.0000,140976.0000,11,A
012142,2024-08-31,2024,1,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2024Q3,2024Q1,144214.0000,9201.0000,75314.0000,144214.0000,11,A
012142,2024-11-30,2024,2,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2024Q4,2024Q2,148483.0000,8162.0000,80462.0000,148483.0000,11,A
012142,2025-02-28,2024,3,5,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2025Q1,2024Q3,161378.0000,8167.0000,88109.0000,161378.0000,11,A
028930,2005-03-31,2005,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2005Q1,2005Q1,8429.0000,489.0000,835.0000,8429.0000,14,A
028930,2005-06-30,2005,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2005Q2,2005Q2,8464.0000,225.0000,1207.0000,8464.0000,14,A
028930,2005-09-30,2005,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2005Q3,2005Q3,8615.0000,215.0000,1602.0000,8615.0000,14,A
028930,2005-12-31,2005,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2005Q4,2005Q4,8530.0000,56.0000,1681.0000,8530.0000,14,A
028930,2006-03-31,2006,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2006Q1,2006Q1,8680.0000,12.0000,1865.0000,8680.0000,14,A
028930,2006-06-30,2006,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2006Q2,2006Q2,8373.0000,12.0000,1549.0000,8373.0000,14,A
028930,2006-09-30,2006,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2006Q3,2006Q3,8314.0000,14.0000,1622.0000,8314.0000,14,A
028930,2006-12-31,2006,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2006Q4,2006Q4,8588.0000,96.0000,1818.0000,8588.0000,14,A
028930,2007-03-31,2007,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2007Q1,2007Q1,8743.0000,107.0000,2311.0000,8743.0000,14,A
028930,2007-06-30,2007,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2007Q2,2007Q2,8919.0000,219.0000,2065.0000,8919.0000,14,A
028930,2007-09-30,2007,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2007Q3,2007Q3,9110.0000,247.0000,2701.0000,9110.0000,14,A
028930,2007-12-31,2007,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2007Q4,2007Q4,8942.0000,175.0000,2790.0000,8942.0000,14,A
028930,2008-03-31,2008,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2008Q1,2008Q1,9108.0000,55.0000,3340.0000,9108.0000,14,A
028930,2008-06-30,2008,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2008Q2,2008Q2,9012.0000,42.0000,3006.0000,9012.0000,14,A
028930,2008-09-30,2008,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2008Q3,2008Q3,9104.0000,44.0000,3002.0000,9104.0000,14,A
028930,2008-12-31,2008,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2008Q4,2008Q4,8903.0000,120.0000,2975.0000,8903.0000,14,A
028930,2009-03-31,2009,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2009Q1,2009Q1,8704.0000,143.0000,2834.0000,8704.0000,14,A
028930,2009-06-30,2009,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2009Q2,2009Q2,8743.0000,136.0000,2713.0000,8743.0000,14,A
028930,2009-09-30,2009,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2009Q3,2009Q3,8267.0000,137.0000,2523.0000,8267.0000,14,A
028930,2009-12-31,2009,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2009Q4,2009Q4,7933.0000,64.0000,2234.0000,7933.0000,14,A
028930,2010-03-31,2010,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2010Q1,2010Q1,8793.0000,145.0000,3124.0000,8793.0000,14,A
028930,2010-06-30,2010,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2010Q2,2010Q2,8647.0000,142.0000,2769.0000,8647.0000,14,A
028930,2010-09-30,2010,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2010Q3,2010Q3,8789.0000,126.0000,2600.0000,8789.0000,14,A
028930,2010-12-31,2010,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2010Q4,2010Q4,8983.0000,138.0000,2691.0000,8983.0000,14,A
028930,2011-03-31,2011,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2011Q1,2011Q1,8760.0000,137.0000,2720.0000,8760.0000,14,A
028930,2011-06-30,2011,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2011Q2,2011Q2,8791.0000,482.0000,2440.0000,8791.0000,14,A
028930,2011-09-30,2011,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2011Q3,2011Q3,8465.0000,480.0000,2623.0000,8465.0000,14,A
028930,2011-12-31,2011,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2011Q4,2011Q4,5910.0000,355.0000,1816.0000,5910.0000,14,A
028930,2012-03-31,2012,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2012Q1,2012Q1,6171.0000,755.0000,1772.0000,6171.0000,14,A
028930,2012-06-30,2012,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2012Q2,2012Q2,6007.0000,407.0000,2153.0000,6007.0000,14,A
028930,2012-09-30,2012,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2012Q3,2012Q3,5865.0000,408.0000,2101.0000,5865.0000,14,A
028930,2012-12-31,2012,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2012Q4,2012Q4,6342.0000,407.0000,2528.0000,6342.0000,14,A
028930,2013-03-31,2013,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2013Q1,2013Q1,6523.0000,49.0000,3206.0000,6523.0000,14,A
028930,2013-06-30,2013,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2013Q2,2013Q2,6377.0000,50.0000,3037.0000,6377.0000,14,A
028930,2013-09-30,2013,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2013Q3,2013Q3,6480.0000,52.0000,3104.0000,6480.0000,14,A
028930,2013-12-31,2013,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2013Q4,2013Q4,6794.0000,52.0000,3147.0000,6794.0000,14,A
028930,2014-03-31,2014,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2014Q1,2014Q1,6665.0000,7.0000,3295.0000,6665.0000,14,A
028930,2014-06-30,2014,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2014Q2,2014Q2,6830.0000,7.0000,3397.0000,6830.0000,14,A
028930,2014-09-30,2014,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2014Q3,2014Q3,6847.0000,7.0000,3521.0000,6847.0000,14,A
028930,2014-12-31,2014,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2014Q4,2014Q4,6865.0000,324.0000,3457.0000,6865.0000,14,A
028930,2015-03-31,2015,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2015Q1,2015Q1,6803.0000,325.0000,3703.0000,6803.0000,14,A
028930,2015-06-30,2015,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2015Q2,2015Q2,6321.0000,614.0000,3303.0000,6321.0000,14,A
028930,2015-09-30,2015,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2015Q3,2015Q3,6153.0000,615.0000,3689.0000,6153.0000,14,A
028930,2015-12-31,2015,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2015Q4,2015Q4,6082.0000,300.0000,3807.0000,6082.0000,14,A
028930,2016-03-31,2016,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2016Q1,2016Q1,6121.0000,300.0000,3859.0000,6121.0000,14,A
028930,2016-06-30,2016,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2016Q2,2016Q2,6650.0000,303.0000,4057.0000,6650.0000,14,A
028930,2016-09-30,2016,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2016Q3,2016Q3,25002.0000,316.0000,8506.0000,25002.0000,14,A
028930,2016-12-31,2016,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2016Q4,2016Q4,24140.0000,309.0000,8197.0000,24140.0000,14,A
028930,2017-03-31,2017,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2017Q1,2017Q1,23925.0000,309.0000,8161.0000,23925.0000,14,A
028930,2017-06-30,2017,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2017Q2,2017Q2,23881.0000,402.0000,7911.0000,23881.0000,14,A
028930,2017-09-30,2017,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2017Q3,2017Q3,24236.0000,398.0000,8271.0000,24236.0000,14,A
028930,2017-12-31,2017,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2017Q4,2017Q4,23948.0000,398.0000,7840.0000,23948.0000,14,A
028930,2018-03-31,2018,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2018Q1,2018Q1,24484.0000,988.0000,7858.0000,24484.0000,14,A
028930,2018-06-30,2018,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2018Q2,2018Q2,23844.0000,616.0000,8375.0000,23844.0000,14,A
028930,2018-09-30,2018,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2018Q3,2018Q3,23833.0000,617.0000,8710.0000,23833.0000,14,A
028930,2018-12-31,2018,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2018Q4,2018Q4,23696.0000,833.0000,8514.0000,23696.0000,14,A
028930,2019-03-31,2019,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2019Q1,2019Q1,24746.0000,362.0000,10914.0000,24746.0000,14,A
028930,2019-06-30,2019,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2019Q2,2019Q2,24893.0000,356.0000,11078.0000,24893.0000,14,A
028930,2019-09-30,2019,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2019Q3,2019Q3,24812.0000,358.0000,11420.0000,24812.0000,14,A
028930,2019-12-31,2019,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2019Q4,2019Q4,25051.0000,1107.0000,10845.0000,25051.0000,14,A
028930,2020-03-31,2020,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2020Q1,2020Q1,25549.0000,1801.0000,11415.0000,25549.0000,14,A
028930,2020-06-30,2020,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2020Q2,2020Q2,25680.0000,1806.0000,10963.0000,25680.0000,14,A
028930,2020-09-30,2020,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2020Q3,2020Q3,25148.0000,1463.0000,10496.0000,25148.0000,14,A
028930,2020-12-31,2020,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2020Q4,2020Q4,24701.0000,1320.0000,10026.0000,24701.0000,14,A
028930,2021-03-31,2021,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2021Q1,2021Q1,24369.0000,968.0000,10161.0000,24369.0000,14,A
028930,2021-06-30,2021,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2021Q2,2021Q2,24504.0000,953.0000,10128.0000,24504.0000,14,A
028930,2021-09-30,2021,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2021Q3,2021Q3,24506.0000,724.0000,9961.0000,24506.0000,14,A
028930,2021-12-31,2021,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2021Q4,2021Q4,25553.0000,955.0000,10431.0000,25553.0000,14,A
028930,2022-03-31,2022,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2022Q1,2022Q1,25238.0000,731.0000,9804.0000,25238.0000,14,A
028930,2022-06-30,2022,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2022Q2,2022Q2,24615.0000,558.0000,9278.0000,24615.0000,14,A
028930,2022-09-30,2022,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2022Q3,2022Q3,24763.0000,558.0000,9867.0000,24763.0000,14,A
028930,2022-12-31,2022,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2022Q4,2022Q4,24815.0000,790.0000,10414.0000,24815.0000,14,A
028930,2023-03-31,2023,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2023Q1,2023Q1,24863.0000,358.0000,11323.0000,24863.0000,14,A
028930,2023-06-30,2023,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2023Q2,2023Q2,25087.0000,894.0000,11402.0000,25087.0000,14,A
028930,2023-09-30,2023,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2023Q3,2023Q3,25267.0000,898.0000,11836.0000,25267.0000,14,A
028930,2023-12-31,2023,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2023Q4,2023Q4,25674.0000,658.0000,12207.0000,25674.0000,14,A
028930,2024-03-31,2024,1,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2024Q1,2024Q1,25756.0000,910.0000,12599.0000,25756.0000,14,A
028930,2024-06-30,2024,2,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2024Q2,2024Q2,25740.0000,960.0000,13008.0000,25740.0000,14,A
028930,2024-09-30,2024,3,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2024Q3,2024Q3,26209.0000,960.0000,13502.0000,26209.0000,14,A
028930,2024-12-31,2024,4,12,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2024Q4,2024Q4,26182.0000,1413.0000,13932.0000,26182.0000,14,A
114628,2005-02-28,2005,1,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2005Q1,2005Q1,596149.0000,283547.0000,95577.0000,596149.0000,11,A
114628,2005-05-31,2005,2,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2005Q2,2005Q2,624472.0000,291952.0000,95129.0000,624472.0000,11,A
114628,2005-08-31,2005,3,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2005Q3,2005Q3,669518.0000,332761.0000,101605.0000,669518.0000,11,A
114628,2005-11-30,2005,4,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2005Q4,2005Q4,706804.0000,353316.0000,100007.0000,706804.0000,11,A
114628,2006-02-28,2006,1,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2006Q1,2006Q1,758821.0000,379465.0000,114651.0000,758821.0000,11,A
114628,2006-05-31,2006,2,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2006Q2,2006Q2,798884.0000,369031.0000,125590.0000,798884.0000,11,A
114628,2006-08-31,2006,3,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2006Q3,2006Q3,798309.0000,357353.0000,129331.0000,798309.0000,11,A
114628,2006-11-30,2006,4,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2006Q4,2006Q4,838201.0000,375491.0000,148976.0000,838201.0000,11,A
114628,2007-02-28,2007,1,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2007Q1,2007Q1,912495.0000,436813.0000,157002.0000,912495.0000,11,A
114628,2007-05-31,2007,2,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2007Q2,2007Q2,943196.0000,420823.0000,167253.0000,943196.0000,11,A
114628,2007-08-31,2007,3,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2007Q3,2007Q3,1045778.0000,459520.0000,188980.0000,1045778.0000,11,A
114628,2007-11-30,2007,4,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2007Q4,2007Q4,1119796.0000,478168.0000,197474.0000,1119796.0000,11,A
114628,2008-02-29,2008,1,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2008Q1,2008Q1,1189006.0000,519230.0000,194719.0000,1189006.0000,11,A
114628,2008-05-31,2008,2,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2008Q2,2008Q2,1088145.0000,407084.0000,197835.0000,1088145.0000,11,A
114628,2008-08-31,2008,3,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2008Q3,2008Q3,1081773.0000,393226.0000,197260.0000,1081773.0000,11,A
114628,2008-11-30,2008,4,11,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2008Q4,2008Q4,884547.0000,312738.0000,185678.0000,884547.0000,11,A
114628,2009-03-31,2009,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2009Q1,2009Q1,925290.0000,350155.0000,203384.0000,925290.0000,11,A
114628,2009-06-30,2009,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2009Q2,2009Q2,889544.0000,331509.0000,205482.0000,889544.0000,11,A
114628,2009-09-30,2009,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2009Q3,2009Q3,882185.0000,329376.0000,204305.0000,882185.0000,11,A
114628,2009-12-31,2009,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2009Q4,2009Q4,848942.0000,307826.0000,196288.0000,848942.0000,11,A
114628,2010-03-31,2010,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2010Q1,2010Q1,880528.0000,345224.0000,193609.0000,880528.0000,11,A
114628,2010-06-30,2010,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2010Q2,2010Q2,883188.0000,349633.0000,190984.0000,883188.0000,11,A
114628,2010-09-30,2010,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2010Q3,2010Q3,908679.0000,364241.0000,197067.0000,908679.0000,11,A
114628,2010-12-31,2010,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2010Q4,2010Q4,911332.0000,375433.0000,188247.0000,911332.0000,11,A
114628,2011-03-31,2011,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2011Q1,2011Q1,933289.0000,397873.0000,183053.0000,933289.0000,11,A
114628,2011-06-30,2011,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2011Q2,2011Q2,936910.0000,388152.0000,183221.0000,936910.0000,11,A
114628,2011-09-30,2011,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2011Q3,2011Q3,948909.0000,392906.0000,185020.0000,948909.0000,11,A
114628,2011-12-31,2011,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2011Q4,2011Q4,923225.0000,387738.0000,181724.0000,923225.0000,11,A
114628,2012-03-31,2012,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2012Q1,2012Q1,950932.0000,398392.0000,179403.0000,950932.0000,11,A
114628,2012-06-30,2012,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2012Q2,2012Q2,948638.0000,375528.0000,176338.0000,948638.0000,11,A
114628,2012-09-30,2012,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2012Q3,2012Q3,949207.0000,378686.0000,176221.0000,949207.0000,11,A
114628,2012-12-31,2012,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2012Q4,2012Q4,938555.0000,365800.0000,176270.0000,938555.0000,11,A
114628,2013-03-31,2013,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2013Q1,2013Q1,959223.0000,370582.0000,175979.0000,959223.0000,11,A
114628,2013-06-30,2013,2,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2013Q2,2013Q2,938456.0000,365403.0000,169717.0000,938456.0000,11,A
114628,2013-09-30,2013,3,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2013Q3,2013Q3,923223.0000,347438.0000,175875.0000,923223.0000,11,A
114628,2013-12-31,2013,4,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2013Q4,2013Q4,911507.0000,354190.0000,168489.0000,911507.0000,11,A
114628,2014-03-31,2014,1,12,INDL,C,D,STD,GS,GOLDMAN SACHS GROUP INC,USD,2014Q1,2014Q1,915665.0000,333735.0000,172499.0000,915665.0000,11,A
